2026-02-10 17:57:48.117 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for f451d891-1cbf-43ea-bc4b-055a7c77f5b3: Given groups=1, weight of size [32, 3, 3, 3], expected input[1, 1, 480, 640] to have 3 channels, but got 1 channels instead
2026-02-10 17:58:15.430 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-10 18:04:39.103 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-10 18:04:39.257 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-10 18:04:39.258 | INFO     | app:lifespan:55 - System ready!
2026-02-10 18:05:03.555 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/67de4347-119e-4db1-b36b-192d6f2924c4.pdf
2026-02-10 18:05:03.555 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL .pdf -> Job ID: 67de4347-119e-4db1-b36b-192d6f2924c4
2026-02-10 18:05:03.565 | INFO     | core.pipeline:process:57 - [67de4347-119e-4db1-b36b-192d6f2924c4] Starting pipeline for data/uploads/67de4347-119e-4db1-b36b-192d6f2924c4.pdf
2026-02-10 18:05:03.565 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/67de4347-119e-4db1-b36b-192d6f2924c4.pdf
2026-02-10 18:06:39.549 | INFO     | core.pipeline:process:62 - [67de4347-119e-4db1-b36b-192d6f2924c4] Stage 1 complete: PDF converted to image
2026-02-10 18:06:41.499 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-10 18:06:41.499 | INFO     | core.pipeline:process:67 - [67de4347-119e-4db1-b36b-192d6f2924c4] Stage 2 complete: Scale = 100
2026-02-10 18:06:50.294 | INFO     | services.stage3_element_detector:detect:176 - Detected: 0 walls, 0 doors, 0 windows
2026-02-10 18:06:50.295 | INFO     | core.pipeline:process:75 - [67de4347-119e-4db1-b36b-192d6f2924c4] Stage 3 complete: Detected 0 walls, 0 columns
2026-02-10 18:06:50.296 | INFO     | services.stage4_local_qwen:analyze:52 - Analyzing with Local Qwen2.5-VL...
2026-02-10 18:06:51.710 | ERROR    | core.pipeline:process:144 - [67de4347-119e-4db1-b36b-192d6f2924c4] Pipeline failed: CUDA out of memory. Tried to allocate 1.02 GiB. GPU 0 has a total capacity of 7.60 GiB of which 878.38 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 12217 has 4.97 GiB memory in use. Including non-PyTorch memory, this process has 1.29 GiB memory in use. Of the allocated memory 1.14 GiB is allocated by PyTorch, and 3.01 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2026-02-10 18:06:51.711 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for 67de4347-119e-4db1-b36b-192d6f2924c4: CUDA out of memory. Tried to allocate 1.02 GiB. GPU 0 has a total capacity of 7.60 GiB of which 878.38 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 12217 has 4.97 GiB memory in use. Including non-PyTorch memory, this process has 1.29 GiB memory in use. Of the allocated memory 1.14 GiB is allocated by PyTorch, and 3.01 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2026-02-10 18:20:41.383 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/f7fa8634-a7c5-4642-945a-01670c9be164.pdf
2026-02-10 18:20:41.384 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: f7fa8634-a7c5-4642-945a-01670c9be164
2026-02-10 18:20:41.403 | INFO     | core.pipeline:process:57 - [f7fa8634-a7c5-4642-945a-01670c9be164] Starting pipeline for data/uploads/f7fa8634-a7c5-4642-945a-01670c9be164.pdf
2026-02-10 18:20:41.404 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/f7fa8634-a7c5-4642-945a-01670c9be164.pdf
2026-02-10 18:20:47.290 | INFO     | core.pipeline:process:62 - [f7fa8634-a7c5-4642-945a-01670c9be164] Stage 1 complete: PDF converted to image
2026-02-10 18:20:47.864 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-10 18:20:47.864 | INFO     | core.pipeline:process:67 - [f7fa8634-a7c5-4642-945a-01670c9be164] Stage 2 complete: Scale = 100
2026-02-10 18:20:48.024 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
2026-02-10 18:20:48.025 | INFO     | core.pipeline:process:75 - [f7fa8634-a7c5-4642-945a-01670c9be164] Stage 3 complete: Detected 2 walls, 1 columns
